date,month_num,avg_temp,city
1989-09-01,9,74.5,los angeles
1989-10-01,10,69.2,los angeles
1989-11-01,11,66.7,los angeles
1989-12-01,12,62.7,los angeles
1990-01-01,1,59.4,los angeles
1990-02-01,2,57.9,los angeles
1990-03-01,3,61.7,los angeles
1990-04-01,4,65.7,los angeles
1990-05-01,5,66.9,los angeles
1990-06-01,6,74.3,los angeles
1990-07-01,7,77.3,los angeles
1990-08-01,8,74,los angeles
1990-09-01,9,76,los angeles
1990-10-01,10,73.2,los angeles
1990-11-01,11,65.6,los angeles
1990-12-01,12,57.7,los angeles
1991-01-01,1,59.1,los angeles
1991-02-01,2,63.4,los angeles
1991-03-01,3,56.8,los angeles
1991-04-01,4,64.2,los angeles
1991-05-01,5,63.9,los angeles
1991-06-01,6,67.1,los angeles
1991-07-01,7,71,los angeles
1991-08-01,8,73.1,los angeles
1991-09-01,9,73.6,los angeles
1991-10-01,10,72,los angeles
1991-11-01,11,66.2,los angeles
1991-12-01,12,59.6,los angeles
1992-01-01,1,60.2,los angeles
1992-02-01,2,62.3,los angeles
1992-03-01,3,60.8,los angeles
1992-04-01,4,69.6,los angeles
1992-05-01,5,69,los angeles
1992-06-01,6,70.4,los angeles
1992-07-01,7,75.8,los angeles
1992-08-01,8,78.9,los angeles
1992-09-01,9,76.6,los angeles
1992-10-01,10,70.4,los angeles
1992-11-01,11,65.1,los angeles
1992-12-01,12,56.5,los angeles
1993-01-01,1,57.3,los angeles
1993-02-01,2,58.3,los angeles
1993-03-01,3,64.4,los angeles
1993-04-01,4,67,los angeles
1993-05-01,5,68.9,los angeles
1993-06-01,6,72.3,los angeles
1993-07-01,7,72.9,los angeles
1993-08-01,8,74.4,los angeles
1993-09-01,9,74.3,los angeles
1993-10-01,10,71.2,los angeles
1993-11-01,11,64.5,los angeles
1993-12-01,12,60.8,los angeles
1994-01-01,1,62.2,los angeles
1994-02-01,2,59.3,los angeles
1994-03-01,3,64.7,los angeles
1994-04-01,4,64.3,los angeles
1994-05-01,5,65.1,los angeles
1994-06-01,6,74.3,los angeles
1994-07-01,7,73.5,los angeles
1994-08-01,8,80.5,los angeles
1994-09-01,9,76.5,los angeles
1994-10-01,10,70.4,los angeles
1994-11-01,11,59.9,los angeles
1994-12-01,12,59.8,los angeles
1995-01-01,1,58.4,los angeles
1995-02-01,2,65.3,los angeles
1995-03-01,3,62.6,los angeles
1995-04-01,4,64.8,los angeles
1995-05-01,5,64,los angeles
1995-06-01,6,69,los angeles
1995-07-01,7,75.7,los angeles
1995-08-01,8,77.5,los angeles
1995-09-01,9,77,los angeles
1995-10-01,10,71.5,los angeles
1995-11-01,11,67.1,los angeles
1995-12-01,12,60.9,los angeles
1996-01-01,1,60.9,los angeles
1996-02-01,2,61.3,los angeles
1996-03-01,3,63,los angeles
1996-04-01,4,68.7,los angeles
1996-05-01,5,69,los angeles
1996-06-01,6,71.9,los angeles
1996-07-01,7,75.1,los angeles
1996-08-01,8,77.2,los angeles
1996-09-01,9,73.5,los angeles
1996-10-01,10,67,los angeles
1996-11-01,11,64.3,los angeles
1996-12-01,12,59.6,los angeles
1997-01-01,1,58.6,los angeles
1997-02-01,2,60.9,los angeles
1997-03-01,3,65.1,los angeles
1997-04-01,4,65.7,los angeles
1997-05-01,5,72.6,los angeles
1997-06-01,6,71,los angeles
1997-07-01,7,73.2,los angeles
1997-08-01,8,77.6,los angeles
1997-09-01,9,79.8,los angeles
1997-10-01,10,71.1,los angeles
1997-11-01,11,65.2,los angeles
1997-12-01,12,58.9,los angeles
1998-01-01,1,58.8,los angeles
1998-02-01,2,57,los angeles
1998-03-01,3,61.9,los angeles
1998-04-01,4,62.2,los angeles
1998-05-01,5,64.2,los angeles
1998-06-01,6,68.8,los angeles
1998-07-01,7,76.2,los angeles
1998-08-01,8,79.8,los angeles
1998-09-01,9,73.6,los angeles
1998-10-01,10,69,los angeles
1998-11-01,11,62.4,los angeles
1998-12-01,12,59.1,los angeles
1999-01-01,1,60.8,los angeles
1999-02-01,2,59.8,los angeles
1999-03-01,3,56.9,los angeles
1999-04-01,4,59.4,los angeles
1999-05-01,5,63.3,los angeles
1999-06-01,6,66.8,los angeles
1999-07-01,7,71.8,los angeles
1999-08-01,8,71.3,los angeles
1999-09-01,9,69.2,los angeles
1999-10-01,10,71.4,los angeles
1999-11-01,11,61.8,los angeles
1999-12-01,12,58,los angeles
2000-01-01,1,58.5,los angeles
2000-02-01,2,57.5,los angeles
2000-03-01,3,59.5,los angeles
2000-04-01,4,64,los angeles
2000-05-01,5,67.7,los angeles
2000-06-01,6,71.2,los angeles
2000-07-01,7,72.2,los angeles
2000-08-01,8,74.7,los angeles
2000-09-01,9,72.7,los angeles
2000-10-01,10,65.1,los angeles
2000-11-01,11,58.9,los angeles
2000-12-01,12,58.8,los angeles
2001-01-01,1,54.4,los angeles
2001-02-01,2,54.7,los angeles
2001-03-01,3,60.4,los angeles
2001-04-01,4,59.9,los angeles
2001-05-01,5,67.3,los angeles
2001-06-01,6,70.8,los angeles
2001-07-01,7,70.9,los angeles
2001-08-01,8,72,los angeles
2001-09-01,9,71.4,los angeles
2001-10-01,10,68.1,los angeles
2001-11-01,11,62,los angeles
2001-12-01,12,56.4,los angeles
2002-01-01,1,56.7,los angeles
2002-02-01,2,60.7,los angeles
2002-03-01,3,59.8,los angeles
2002-04-01,4,61.2,los angeles
2002-05-01,5,64.4,los angeles
2002-06-01,6,68.7,los angeles
2002-07-01,7,72.3,los angeles
2002-08-01,8,71.4,los angeles
2002-09-01,9,72.1,los angeles
2002-10-01,10,64.7,los angeles
2002-11-01,11,64.4,los angeles
2002-12-01,12,56.5,los angeles
2003-01-01,1,63.4,los angeles
2003-02-01,2,58.9,los angeles
2003-03-01,3,61.9,los angeles
2003-04-01,4,60.7,los angeles
2003-05-01,5,64.4,los angeles
2003-06-01,6,67.1,los angeles
2003-07-01,7,75.4,los angeles
2003-08-01,8,75.6,los angeles
2003-09-01,9,71.4,los angeles
2003-10-01,10,70.2,los angeles
2003-11-01,11,59.7,los angeles
2003-12-01,12,56.5,los angeles
2004-01-01,1,57.2,los angeles
2004-02-01,2,56.2,los angeles
2004-03-01,3,64.8,los angeles
2004-04-01,4,65.6,los angeles
2004-05-01,5,69.7,los angeles
2004-06-01,6,69.3,los angeles
2004-07-01,7,73,los angeles
2004-08-01,8,72.5,los angeles
2004-09-01,9,74.6,los angeles
2004-10-01,10,65.1,los angeles
2004-11-01,11,59.1,los angeles
2004-12-01,12,57.7,los angeles
2005-01-01,1,58.2,los angeles
2005-02-01,2,58.8,los angeles
2005-03-01,3,60.7,los angeles
2005-04-01,4,62.9,los angeles
2005-05-01,5,67.3,los angeles
2005-06-01,6,67.6,los angeles
2005-07-01,7,73,los angeles
2005-08-01,8,73.1,los angeles
2005-09-01,9,69.8,los angeles
2005-10-01,10,66.5,los angeles
2005-11-01,11,63.9,los angeles
2005-12-01,12,59.1,los angeles
2006-01-01,1,58,los angeles
2006-02-01,2,59.6,los angeles
2006-03-01,3,55.3,los angeles
2006-04-01,4,60.9,los angeles
2006-05-01,5,66.9,los angeles
2006-06-01,6,73.5,los angeles
2006-07-01,7,79.9,los angeles
2006-08-01,8,75.6,los angeles
2006-09-01,9,74.3,los angeles
2006-10-01,10,69.7,los angeles
2006-11-01,11,67.3,los angeles
2006-12-01,12,59.7,los angeles
2007-01-01,1,57.5,los angeles
2007-02-01,2,61.5,los angeles
2007-03-01,3,63.2,los angeles
2007-04-01,4,62.6,los angeles
2007-05-01,5,65.1,los angeles
2007-06-01,6,68.9,los angeles
2007-07-01,7,74.2,los angeles
2007-08-01,8,75.5,los angeles
2007-09-01,9,71.8,los angeles
2007-10-01,10,68.4,los angeles
2007-11-01,11,62.5,los angeles
2007-12-01,12,55.9,los angeles
2008-01-01,1,55.4,los angeles
2008-02-01,2,57.5,los angeles
2008-03-01,3,62.1,los angeles
2008-04-01,4,64.7,los angeles
2008-05-01,5,65.8,los angeles
2008-06-01,6,71.6,los angeles
2008-07-01,7,73.6,los angeles
2008-08-01,8,75.2,los angeles
2008-09-01,9,73.7,los angeles
2008-10-01,10,72.4,los angeles
2008-11-01,11,67.1,los angeles
2008-12-01,12,57.2,los angeles
2009-01-01,1,62.5,los angeles
2009-02-01,2,58.1,los angeles
2009-03-01,3,60.7,los angeles
2009-04-01,4,63.2,los angeles
2009-05-01,5,67.5,los angeles
2009-06-01,6,67.7,los angeles
2009-07-01,7,74,los angeles
2009-08-01,8,74.2,los angeles
2009-09-01,9,76.2,los angeles
2009-10-01,10,68.5,los angeles
2009-11-01,11,64,los angeles
2009-12-01,12,57.4,los angeles
2010-01-01,1,60.1,los angeles
2010-02-01,2,59.9,los angeles
2010-03-01,3,62.9,los angeles
2010-04-01,4,61.9,los angeles
2010-05-01,5,65.5,los angeles
2010-06-01,6,69.8,los angeles
2010-07-01,7,71.9,los angeles
2010-08-01,8,73.6,los angeles
2010-09-01,9,74,los angeles
2010-10-01,10,69.3,los angeles
2010-11-01,11,61.3,los angeles
2010-12-01,12,58.1,los angeles
2011-01-01,1,59.4,los angeles
2011-02-01,2,55.6,los angeles
2011-03-01,3,59.8,los angeles
2011-04-01,4,64,los angeles
2011-05-01,5,64.8,los angeles
2011-06-01,6,66.7,los angeles
2011-07-01,7,72.1,los angeles
2011-08-01,8,72.2,los angeles
2011-09-01,9,70.6,los angeles
2011-10-01,10,67,los angeles
2011-11-01,11,60.1,los angeles
2011-12-01,12,54.7,los angeles
2012-01-01,1,59.1,los angeles
2012-02-01,2,57.6,los angeles
2012-03-01,3,58.2,los angeles
2012-04-01,4,62.6,los angeles
2012-05-01,5,65.5,los angeles
2012-06-01,6,68,los angeles
2012-07-01,7,70.5,los angeles
2012-08-01,8,76.6,los angeles
2012-09-01,9,76.3,los angeles
2012-10-01,10,71.2,los angeles
2012-11-01,11,63.3,los angeles
2012-12-01,12,56.6,los angeles
2013-01-01,1,56.7,los angeles
2013-02-01,2,57.4,los angeles
2013-03-01,3,62,los angeles
2013-04-01,4,64,los angeles
2013-05-01,5,68.3,los angeles
2013-06-01,6,70.3,los angeles
2013-07-01,7,72.4,los angeles
2013-08-01,8,72.5,los angeles
2013-09-01,9,73.6,los angeles
2013-10-01,10,67.1,los angeles
2013-11-01,11,64.4,los angeles
2013-12-01,12,58.9,los angeles
2014-01-01,1,62.3,los angeles
2014-02-01,2,61.2,los angeles
2014-03-01,3,63.7,los angeles
2014-04-01,4,64.9,los angeles
2014-05-01,5,70.5,los angeles
2014-06-01,6,69,los angeles
2014-07-01,7,75.2,los angeles
2014-08-01,8,75.3,los angeles
2014-09-01,9,76.5,los angeles
2014-10-01,10,72.9,los angeles
2014-11-01,11,66,los angeles
2014-12-01,12,59.1,los angeles
2015-01-01,1,62,los angeles
2015-02-01,2,64.1,los angeles
2015-03-01,3,68.2,los angeles
2015-04-01,4,65.8,los angeles
2015-05-01,5,64.1,los angeles
2015-06-01,6,70.6,los angeles
2015-07-01,7,73.6,los angeles
2015-08-01,8,77,los angeles
2015-09-01,9,78.7,los angeles
2015-10-01,10,75.6,los angeles
2015-11-01,11,62.6,los angeles
2015-12-01,12,57.1,los angeles
2016-01-01,1,57.6,los angeles
2016-02-01,2,64.9,los angeles
2016-03-01,3,63.2,los angeles
2016-04-01,4,66.6,los angeles
2016-05-01,5,65,los angeles
2016-06-01,6,71.3,los angeles
2016-07-01,7,75.1,los angeles
2016-08-01,8,73.6,los angeles
2016-09-01,9,73.7,los angeles
2016-10-01,10,70,los angeles
2016-11-01,11,65.7,los angeles
2016-12-01,12,58.6,los angeles
2017-01-01,1,57,los angeles
2017-02-01,2,59.8,los angeles
2017-03-01,3,65.5,los angeles
2017-04-01,4,67.8,los angeles
2017-05-01,5,67,los angeles
2017-06-01,6,71.4,los angeles
2017-07-01,7,76.4,los angeles
2017-08-01,8,76.6,los angeles
2017-09-01,9,75.2,los angeles
2017-10-01,10,74.1,los angeles
2017-11-01,11,66.4,los angeles
2017-12-01,12,61,los angeles
2018-01-01,1,62.2,los angeles
2018-02-01,2,59.4,los angeles
2018-03-01,3,60.1,los angeles
2018-04-01,4,64.4,los angeles
2018-05-01,5,64.9,los angeles
2018-06-01,6,70.1,los angeles
2018-07-01,7,78.8,los angeles
2018-08-01,8,78.3,los angeles
2018-09-01,9,73.4,los angeles
2018-10-01,10,70.5,los angeles
2018-11-01,11,65.1,los angeles
2018-12-01,12,58.9,los angeles
2019-01-01,1,57.9,los angeles
2019-02-01,2,54,los angeles
2019-03-01,3,61.1,los angeles
2019-04-01,4,65.1,los angeles
2019-05-01,5,63.3,los angeles
2019-06-01,6,69.3,los angeles
2019-07-01,7,74.4,los angeles
2019-08-01,8,75.5,los angeles
2019-09-01,9,76.3,los angeles
2019-10-01,10,72,los angeles
2019-11-01,11,64.9,los angeles
2019-12-01,12,59.4,los angeles
2020-01-01,1,60.9,los angeles
2020-02-01,2,62.6,los angeles
2020-03-01,3,61.3,los angeles
2020-04-01,4,66.6,los angeles
2020-05-01,5,70.5,los angeles
2020-06-01,6,71.3,los angeles
2020-07-01,7,72.2,los angeles
2020-08-01,8,76.7,los angeles
2020-09-01,9,76.2,los angeles
2020-10-01,10,73,los angeles
2020-11-01,11,62.8,los angeles
2020-12-01,12,60,los angeles
2021-01-01,1,59,los angeles
2021-02-01,2,60.5,los angeles
2021-03-01,3,59.5,los angeles
2021-04-01,4,64.6,los angeles
2021-05-01,5,66.3,los angeles
2021-06-01,6,71.1,los angeles
2021-07-01,7,74.9,los angeles
2021-08-01,8,74.4,los angeles
2021-09-01,9,71.3,los angeles
2021-10-01,10,66.6,los angeles
2021-11-01,11,64,los angeles
2021-12-01,12,54.5,los angeles
2022-01-01,1,58.5,los angeles
2022-02-01,2,58.8,los angeles
2022-03-01,3,61.4,los angeles
1895-09-01,9,82.3,miami
1895-11-01,11,75,miami
1895-12-01,12,66.7,miami
1896-01-01,1,63.5,miami
1896-02-01,2,65.8,miami
1896-03-01,3,69.7,miami
1896-04-01,4,74.5,miami
1896-05-01,5,79.5,miami
1896-06-01,6,82,miami
1896-07-01,7,82.8,miami
1896-08-01,8,82.4,miami
1896-09-01,9,81.7,miami
1896-10-01,10,78.1,miami
1896-11-01,11,77.3,miami
1896-12-01,12,68.5,miami
1897-01-01,1,64.6,miami
1897-02-01,2,70.4,miami
1897-03-01,3,74.5,miami
1897-06-01,6,81.8,miami
1897-09-01,9,79.8,miami
1897-10-01,10,75.8,miami
1897-11-01,11,74.3,miami
1897-12-01,12,70.9,miami
1898-01-01,1,65.7,miami
1898-02-01,2,66.1,miami
1898-03-01,3,72.1,miami
1898-04-01,4,73.9,miami
1898-05-01,5,75.9,miami
1898-06-01,6,81.1,miami
1898-07-01,7,82,miami
1898-08-01,8,81.6,miami
1898-09-01,9,81.9,miami
1898-10-01,10,76.6,miami
1898-11-01,11,75.8,miami
1898-12-01,12,67.6,miami
1899-01-01,1,69.7,miami
1899-02-01,2,68.9,miami
1899-03-01,3,72.6,miami
1899-04-01,4,72.3,miami
1899-05-01,5,78.8,miami
1899-09-01,9,80.7,miami
1899-10-01,10,78.3,miami
1899-11-01,11,73.4,miami
1899-12-01,12,68.4,miami
1900-01-01,1,64.1,miami
1900-02-01,2,66.3,miami
1900-03-01,3,71.1,miami
1900-04-01,4,74.1,miami
1900-12-01,12,71.2,miami
1901-02-01,2,65.5,miami
1901-03-01,3,69.1,miami
1901-04-01,4,70.1,miami
1901-05-01,5,75.1,miami
1901-06-01,6,80.4,miami
1901-07-01,7,81.9,miami
1901-08-01,8,81.3,miami
1901-09-01,9,81.1,miami
1901-10-01,10,78.4,miami
1901-12-01,12,67,miami
1902-01-01,1,63.7,miami
1902-02-01,2,63.4,miami
1902-03-01,3,70.7,miami
1902-04-01,4,74.5,miami
1902-05-01,5,80.3,miami
1902-06-01,6,82.3,miami
1902-07-01,7,82.9,miami
1902-09-01,9,82.3,miami
1902-10-01,10,80.6,miami
1902-11-01,11,75.1,miami
1902-12-01,12,69.8,miami
1903-01-01,1,69,miami
1903-02-01,2,73.3,miami
1903-03-01,3,75.3,miami
1903-05-01,5,76.9,miami
1903-06-01,6,80.1,miami
1903-09-01,9,80.8,miami
1903-10-01,10,76.5,miami
1903-11-01,11,71.5,miami
1903-12-01,12,66.2,miami
1904-01-01,1,67.7,miami
1904-02-01,2,70.4,miami
1904-03-01,3,75.1,miami
1904-05-01,5,77.9,miami
1904-06-01,6,79.6,miami
1904-07-01,7,81.1,miami
1904-08-01,8,81,miami
1904-09-01,9,81.3,miami
1904-10-01,10,79.2,miami
1904-11-01,11,70.4,miami
1904-12-01,12,68.1,miami
1905-01-01,1,63.8,miami
1905-02-01,2,71.6,miami
1905-03-01,3,73.5,miami
1905-04-01,4,74.9,miami
1905-05-01,5,81,miami
1905-06-01,6,80.5,miami
1905-07-01,7,81.6,miami
1905-08-01,8,82.5,miami
1905-09-01,9,82.1,miami
1905-11-01,11,74.4,miami
1905-12-01,12,69.5,miami
1906-01-01,1,67.3,miami
1906-02-01,2,67.9,miami
1906-03-01,3,70.9,miami
1906-04-01,4,73.9,miami
1906-05-01,5,78,miami
1906-06-01,6,80.7,miami
1906-07-01,7,81.7,miami
1906-08-01,8,81.2,miami
1906-09-01,9,81.1,miami
1906-10-01,10,77,miami
1906-11-01,11,72.4,miami
1906-12-01,12,67.4,miami
1907-01-01,1,70,miami
1907-02-01,2,66.6,miami
1907-03-01,3,72.5,miami
1907-04-01,4,73.4,miami
1907-05-01,5,79.8,miami
1907-06-01,6,79.7,miami
1907-08-01,8,82.6,miami
1907-09-01,9,82.1,miami
1907-10-01,10,77.3,miami
1907-11-01,11,74.1,miami
1907-12-01,12,68.9,miami
1908-01-01,1,66.3,miami
1908-02-01,2,65.3,miami
1908-03-01,3,74.5,miami
1908-04-01,4,79,miami
1908-05-01,5,79.1,miami
1908-06-01,6,79.3,miami
1908-07-01,7,82.5,miami
1908-08-01,8,82,miami
1908-09-01,9,81.8,miami
1908-10-01,10,76.3,miami
1908-11-01,11,73.2,miami
1908-12-01,12,71.6,miami
1909-01-01,1,69.6,miami
1909-02-01,2,69.6,miami
1909-03-01,3,73.4,miami
1909-04-01,4,76.6,miami
1909-05-01,5,79.3,miami
1909-06-01,6,81.7,miami
1909-07-01,7,81.9,miami
1909-08-01,8,82.5,miami
1909-09-01,9,81.1,miami
1909-10-01,10,77.5,miami
1909-11-01,11,73.1,miami
1909-12-01,12,67,miami
1910-01-01,1,67.8,miami
1910-02-01,2,68.7,miami
1910-03-01,3,70.3,miami
1910-04-01,4,72.7,miami
1910-05-01,5,78.3,miami
1910-06-01,6,80.1,miami
1910-07-01,7,81.5,miami
1910-08-01,8,82.2,miami
1910-09-01,9,81.4,miami
1910-10-01,10,77.3,miami
1910-11-01,11,68.7,miami
1910-12-01,12,63.3,miami
1911-01-01,1,69.8,miami
1911-02-01,2,70.3,miami
1911-03-01,3,72.5,miami
1911-04-01,4,75.5,miami
1911-05-01,5,76.4,miami
1911-06-01,6,81.2,miami
1911-07-01,7,81.7,miami
1911-08-01,8,82.1,miami
1911-09-01,9,82.1,miami
1911-10-01,10,80.6,miami
1911-11-01,11,75.7,miami
1911-12-01,12,71.7,miami
1912-01-01,1,67.9,miami
1912-02-01,2,62.8,miami
1912-03-01,3,74.3,miami
1912-04-01,4,77.9,miami
1912-05-01,5,79.2,miami
1912-06-01,6,80.4,miami
1912-07-01,7,82,miami
1912-08-01,8,83.1,miami
1912-09-01,9,82.4,miami
1912-10-01,10,79.6,miami
1912-11-01,11,71.5,miami
1912-12-01,12,72.5,miami
1913-01-01,1,72.4,miami
1913-02-01,2,70.8,miami
1913-03-01,3,75.4,miami
1913-04-01,4,71.7,miami
1913-05-01,5,76.1,miami
1913-06-01,6,78.9,miami
1913-07-01,7,81.3,miami
1913-08-01,8,81.7,miami
1913-09-01,9,80.3,miami
1913-10-01,10,75.3,miami
1913-11-01,11,71.5,miami
1913-12-01,12,67.9,miami
1914-01-01,1,64.5,miami
1914-02-01,2,67.4,miami
1914-03-01,3,65.4,miami
1914-04-01,4,74.6,miami
1914-05-01,5,77.7,miami
1914-06-01,6,81.2,miami
1914-07-01,7,81.2,miami
1914-08-01,8,81.5,miami
1914-09-01,9,78.7,miami
1914-10-01,10,76.1,miami
1914-11-01,11,70.6,miami
1914-12-01,12,69.5,miami
1915-01-01,1,67,miami
1915-02-01,2,65.6,miami
1915-03-01,3,63.1,miami
1915-04-01,4,69.5,miami
1915-05-01,5,78,miami
1915-06-01,6,79.5,miami
1915-07-01,7,81.9,miami
1915-08-01,8,82.5,miami
1915-09-01,9,81,miami
1915-10-01,10,78.9,miami
1915-11-01,11,73.3,miami
1915-12-01,12,65.6,miami
1916-01-01,1,72,miami
1916-02-01,2,65.7,miami
1916-03-01,3,65.9,miami
1916-04-01,4,70.2,miami
1916-05-01,5,76.7,miami
1916-06-01,6,79.5,miami
1916-07-01,7,80.8,miami
1916-08-01,8,80.6,miami
1916-09-01,9,79.6,miami
1916-10-01,10,77.1,miami
1916-11-01,11,71.9,miami
1916-12-01,12,69,miami
1917-01-01,1,69.8,miami
1917-02-01,2,64.8,miami
1917-03-01,3,72.5,miami
1917-04-01,4,72,miami
1917-05-01,5,75.6,miami
1917-06-01,6,79.1,miami
1917-07-01,7,81,miami
1917-08-01,8,81.3,miami
1917-09-01,9,79.2,miami
1917-10-01,10,77.5,miami
1917-11-01,11,67,miami
1917-12-01,12,63.6,miami
1918-01-01,1,62.8,miami
1918-02-01,2,70.5,miami
1918-03-01,3,72.4,miami
1918-04-01,4,73.6,miami
1918-05-01,5,76.3,miami
1918-06-01,6,79.4,miami
1918-07-01,7,80.5,miami
1918-08-01,8,81.5,miami
1918-09-01,9,79.5,miami
1918-10-01,10,78.9,miami
1918-11-01,11,72.2,miami
1918-12-01,12,67.9,miami
1919-01-01,1,65.1,miami
1919-02-01,2,66.6,miami
1919-03-01,3,71.7,miami
1919-04-01,4,72.7,miami
1919-05-01,5,76.3,miami
1919-06-01,6,79,miami
1919-07-01,7,80.8,miami
1919-08-01,8,82.6,miami
1919-09-01,9,80.4,miami
1919-10-01,10,80.1,miami
1919-11-01,11,73.4,miami
1919-12-01,12,68.8,miami
1920-01-01,1,68.6,miami
1920-02-01,2,64.1,miami
1920-03-01,3,67.7,miami
1920-04-01,4,75,miami
1920-05-01,5,76.2,miami
1920-06-01,6,79.1,miami
1920-07-01,7,81.1,miami
1920-08-01,8,80,miami
1920-09-01,9,80.4,miami
1920-10-01,10,75.2,miami
1920-11-01,11,72.2,miami
1920-12-01,12,68,miami
1921-01-01,1,67.7,miami
1921-02-01,2,68.8,miami
1921-03-01,3,73.9,miami
1921-04-01,4,74,miami
1921-05-01,5,74.6,miami
1921-06-01,6,79.7,miami
1921-07-01,7,81.2,miami
1921-08-01,8,81.1,miami
1921-09-01,9,80.9,miami
1921-10-01,10,77.2,miami
1921-11-01,11,73.5,miami
1921-12-01,12,69.5,miami
1922-01-01,1,67.5,miami
1922-02-01,2,70.3,miami
1922-03-01,3,72.9,miami
1922-04-01,4,75.8,miami
1922-05-01,5,77.2,miami
1922-06-01,6,79.5,miami
1922-07-01,7,80.7,miami
1922-08-01,8,81.1,miami
1922-09-01,9,80.1,miami
1922-10-01,10,78,miami
1922-11-01,11,73.1,miami
1922-12-01,12,71.8,miami
1923-01-01,1,68.8,miami
1923-02-01,2,69.8,miami
1923-03-01,3,73.8,miami
1923-04-01,4,74.9,miami
1923-05-01,5,76.1,miami
1923-06-01,6,79.8,miami
1923-07-01,7,80.7,miami
1923-08-01,8,81.6,miami
1923-09-01,9,80,miami
1923-10-01,10,75.8,miami
1923-11-01,11,68.4,miami
1923-12-01,12,70.5,miami
1924-01-01,1,69.5,miami
1924-02-01,2,64,miami
1924-03-01,3,66.7,miami
1924-04-01,4,74.5,miami
1924-05-01,5,77.7,miami
1924-06-01,6,81.1,miami
1924-07-01,7,82,miami
1924-08-01,8,82.9,miami
1924-09-01,9,80.8,miami
1924-10-01,10,76.8,miami
1924-11-01,11,71.6,miami
1924-12-01,12,72.1,miami
1925-01-01,1,73,miami
1925-02-01,2,68.9,miami
1925-03-01,3,70,miami
1925-04-01,4,72.1,miami
1925-05-01,5,75.9,miami
1925-06-01,6,80,miami
1925-07-01,7,82.5,miami
1925-08-01,8,82.1,miami
1925-09-01,9,82.1,miami
1925-10-01,10,80,miami
1925-11-01,11,72.4,miami
1925-12-01,12,68.4,miami
1926-01-01,1,67.7,miami
1926-02-01,2,66.9,miami
1926-03-01,3,68.3,miami
1926-04-01,4,74.8,miami
1926-05-01,5,76.8,miami
1926-06-01,6,81,miami
1926-07-01,7,81.6,miami
1926-08-01,8,82.3,miami
1926-10-01,10,79.5,miami
1926-11-01,11,72.1,miami
1926-12-01,12,72.2,miami
1927-01-01,1,65.8,miami
1927-02-01,2,72.5,miami
1927-03-01,3,70.2,miami
1927-04-01,4,74.5,miami
1927-05-01,5,78.5,miami
1927-06-01,6,82.3,miami
1927-07-01,7,82.1,miami
1927-08-01,8,82.9,miami
1927-09-01,9,80,miami
1927-10-01,10,77,miami
1927-11-01,11,73,miami
1927-12-01,12,67.4,miami
1928-01-01,1,64,miami
1928-02-01,2,69.4,miami
1928-03-01,3,71,miami
1928-04-01,4,73.6,miami
1928-05-01,5,74.1,miami
1928-06-01,6,79.5,miami
1928-07-01,7,81.5,miami
1928-08-01,8,81.5,miami
1928-09-01,9,80.3,miami
1928-10-01,10,78.2,miami
1928-11-01,11,71.7,miami
1928-12-01,12,67.3,miami
1929-01-01,1,70.3,miami
1929-02-01,2,71.7,miami
1929-03-01,3,72.9,miami
1929-04-01,4,75.7,miami
1929-05-01,5,78.2,miami
1929-06-01,6,79.3,miami
1929-07-01,7,80.1,miami
1929-08-01,8,81.8,miami
1929-09-01,9,81.1,miami
1929-10-01,10,75.2,miami
1929-11-01,11,76,miami
1929-12-01,12,68.6,miami
1930-01-01,1,71.5,miami
1930-02-01,2,70.5,miami
1930-03-01,3,69,miami
1930-04-01,4,73.9,miami
1930-05-01,5,78.6,miami
1930-06-01,6,79.1,miami
1930-07-01,7,82.7,miami
1930-08-01,8,82.4,miami
1930-09-01,9,82.1,miami
1930-10-01,10,76.8,miami
1930-11-01,11,70.6,miami
1930-12-01,12,64.5,miami
1931-01-01,1,63.9,miami
1931-02-01,2,65.5,miami
1931-03-01,3,65.2,miami
1931-04-01,4,71.3,miami
1931-05-01,5,77.1,miami
1931-06-01,6,80.5,miami
1931-07-01,7,82.8,miami
1931-08-01,8,83,miami
1931-09-01,9,81.2,miami
1931-10-01,10,78.2,miami
1931-11-01,11,73.4,miami
1931-12-01,12,75.4,miami
1932-01-01,1,71.6,miami
1932-02-01,2,73.1,miami
1932-03-01,3,68.7,miami
1932-04-01,4,72.5,miami
1932-05-01,5,76.1,miami
1932-06-01,6,81.3,miami
1932-07-01,7,83.8,miami
1932-08-01,8,82.1,miami
1932-09-01,9,81.7,miami
1932-10-01,10,79.1,miami
1932-11-01,11,69.7,miami
1932-12-01,12,72.6,miami
1933-01-01,1,70.1,miami
1933-02-01,2,72.6,miami
1933-03-01,3,70.9,miami
1933-04-01,4,75.6,miami
1933-05-01,5,79.8,miami
1933-06-01,6,80.4,miami
1933-07-01,7,81.5,miami
1933-08-01,8,82.5,miami
1933-09-01,9,82.3,miami
1933-10-01,10,77.9,miami
1933-11-01,11,70.7,miami
1933-12-01,12,70.8,miami
1934-01-01,1,69.4,miami
1934-02-01,2,67.4,miami
1934-03-01,3,70.7,miami
1934-04-01,4,74,miami
1934-05-01,5,77.7,miami
1934-06-01,6,80.5,miami
1934-07-01,7,82.2,miami
1934-08-01,8,82.1,miami
1934-09-01,9,81,miami
1934-10-01,10,79.7,miami
